symbol,date,close
DASH,2016-07-31,9.51
DASH,2016-07-30,9.22
DASH,2016-07-29,9.46
DASH,2016-07-28,9.31
DASH,2016-07-27,9.15
DASH,2016-07-26,8.86
DASH,2016-07-25,9.13
DASH,2016-07-24,9.21
DASH,2016-07-23,9.31
DASH,2016-07-22,9.25
DASH,2016-07-21,8.96
DASH,2016-07-20,8.44
DASH,2016-07-19,8.50
DASH,2016-07-18,8.22
DASH,2016-07-17,8.12
DASH,2016-07-16,8.26
DASH,2016-07-15,8.09
DASH,2016-07-14,7.75
DASH,2016-07-13,7.84
DASH,2016-07-12,7.84
DASH,2016-07-11,7.96
DASH,2016-07-10,7.42
DASH,2016-07-09,7.36
DASH,2016-07-08,7.45
DASH,2016-07-07,7.03
DASH,2016-07-06,6.98
DASH,2016-07-05,6.99
DASH,2016-07-04,7.08
DASH,2016-07-03,7.01
DASH,2016-07-02,7.18
DASH,2016-07-01,7.24
DASH,2016-06-30,7.13
DASH,2016-06-29,6.99
DASH,2016-06-28,6.91
DASH,2016-06-27,7.01
DASH,2016-06-26,6.78
DASH,2016-06-25,6.86
DASH,2016-06-24,7.13
DASH,2016-06-23,7.24
DASH,2016-06-22,7.34
DASH,2016-06-21,7.78
DASH,2016-06-20,8.29
DASH,2016-06-19,7.99
DASH,2016-06-18,8.16
DASH,2016-06-17,8.36
DASH,2016-06-16,8.59
DASH,2016-06-15,8.14
DASH,2016-06-14,8.20
DASH,2016-06-13,7.72
DASH,2016-06-12,7.66
DASH,2016-06-11,7.90
DASH,2016-06-10,7.84
DASH,2016-06-09,7.82
DASH,2016-06-08,7.88
DASH,2016-06-07,7.91
DASH,2016-06-06,7.77
DASH,2016-06-05,7.58
DASH,2016-06-04,8.05
DASH,2016-06-03,8.06
DASH,2016-06-02,8.10
DASH,2016-06-01,8.26
DASH,2016-05-31,8.18
DASH,2016-05-30,8.20
DASH,2016-05-29,8.19
DASH,2016-05-28,7.85
DASH,2016-05-27,7.50
DASH,2016-05-26,7.39
DASH,2016-05-25,7.61
DASH,2016-05-24,7.76
DASH,2016-05-23,8.10
DASH,2016-05-22,8.10
DASH,2016-05-21,8.24
DASH,2016-05-20,7.95
DASH,2016-05-19,7.70
DASH,2016-05-18,7.39
DASH,2016-05-17,7.41
DASH,2016-05-16,7.27
DASH,2016-05-15,7.00
DASH,2016-05-14,6.95
DASH,2016-05-13,6.97
DASH,2016-05-12,6.78
DASH,2016-05-11,6.76
DASH,2016-05-10,6.79
DASH,2016-05-09,6.59
DASH,2016-05-08,6.69
DASH,2016-05-07,6.58
DASH,2016-05-06,6.77
DASH,2016-05-05,6.82
DASH,2016-05-04,6.84
DASH,2016-05-03,6.80
DASH,2016-05-02,6.83
DASH,2016-05-01,6.79
DASH,2016-04-30,6.83
DASH,2016-04-29,6.60
DASH,2016-04-28,6.46
DASH,2016-04-27,6.28
DASH,2016-04-26,6.08
DASH,2016-04-25,6.17
DASH,2016-04-24,6.44
DASH,2016-04-23,6.51
DASH,2016-04-22,6.28
DASH,2016-04-21,6.19
DASH,2016-04-20,6.35
DASH,2016-04-19,6.39
DASH,2016-04-18,6.23
DASH,2016-04-17,6.40
DASH,2016-04-16,6.30
DASH,2016-04-15,6.03
DASH,2016-04-14,6.41
DASH,2016-04-13,6.51
DASH,2016-04-12,6.50
DASH,2016-04-11,6.35
DASH,2016-04-10,6.54
DASH,2016-04-09,6.68
DASH,2016-04-08,6.99
DASH,2016-04-07,6.90
DASH,2016-04-06,7.02
DASH,2016-04-05,7.07
DASH,2016-04-04,6.96
DASH,2016-04-03,7.00
DASH,2016-04-02,7.05
DASH,2016-04-01,7.07
DASH,2016-03-31,6.88
DASH,2016-03-30,6.78
DASH,2016-03-29,7.08
DASH,2016-03-28,7.06
DASH,2016-03-27,7.05
DASH,2016-03-26,7.21
DASH,2016-03-25,7.44
DASH,2016-03-24,6.66
DASH,2016-03-23,6.59
DASH,2016-03-22,6.09
DASH,2016-03-21,6.01
DASH,2016-03-20,6.12
DASH,2016-03-19,5.99
DASH,2016-03-18,5.95
DASH,2016-03-17,5.98
DASH,2016-03-16,6.33
DASH,2016-03-15,5.84
DASH,2016-03-14,5.54
DASH,2016-03-13,5.68
DASH,2016-03-12,5.31
DASH,2016-03-11,5.15
DASH,2016-03-10,4.92
DASH,2016-03-09,4.57
DASH,2016-03-08,4.60
DASH,2016-03-07,4.30
DASH,2016-03-06,4.58
DASH,2016-03-05,4.87
DASH,2016-03-04,4.63
DASH,2016-03-03,4.71
DASH,2016-03-02,3.88
DASH,2016-03-01,3.90
DASH,2016-02-29,3.92
DASH,2016-02-28,4.00
DASH,2016-02-27,4.08
DASH,2016-02-26,3.97
DASH,2016-02-25,3.91
DASH,2016-02-24,4.02
DASH,2016-02-23,3.80
DASH,2016-02-22,4.20
DASH,2016-02-21,4.00
DASH,2016-02-20,3.64
DASH,2016-02-19,3.51
DASH,2016-02-18,3.53
DASH,2016-02-17,3.68
DASH,2016-02-16,3.48
DASH,2016-02-15,3.78
DASH,2016-02-14,3.80
DASH,2016-02-13,3.77
DASH,2016-02-12,3.79
DASH,2016-02-11,3.26
DASH,2016-02-10,3.84
DASH,2016-02-09,3.97
DASH,2016-02-08,4.16
DASH,2016-02-07,4.21
DASH,2016-02-06,4.19
DASH,2016-02-05,4.28
DASH,2016-02-04,4.29
DASH,2016-02-03,4.18
DASH,2016-02-02,4.11
DASH,2016-02-01,4.12
DASH,2016-01-31,4.11
DASH,2016-01-30,4.29
DASH,2016-01-29,4.39
DASH,2016-01-28,4.22
DASH,2016-01-27,4.20
DASH,2016-01-26,4.52
DASH,2016-01-25,4.02
DASH,2016-01-24,4.40
DASH,2016-01-23,4.49
DASH,2016-01-22,5.13
DASH,2016-01-21,5.15
DASH,2016-01-20,4.77
DASH,2016-01-19,3.87
DASH,2016-01-18,4.37
DASH,2016-01-17,4.95
DASH,2016-01-16,3.89
DASH,2016-01-15,3.36
DASH,2016-01-14,3.40
DASH,2016-01-13,3.10
DASH,2016-01-12,3.03
DASH,2016-01-11,3.15
DASH,2016-01-10,3.29
DASH,2016-01-09,3.18
DASH,2016-01-08,3.31
DASH,2016-01-07,3.38
DASH,2016-01-06,3.38
DASH,2016-01-05,3.33
DASH,2016-01-04,3.32
DASH,2016-01-03,3.24
DASH,2016-01-02,3.28
DASH,2016-01-01,3.38
DASH,2015-12-31,3.27
DASH,2015-12-30,3.52
DASH,2015-12-29,3.09
DASH,2015-12-28,2.98
DASH,2015-12-27,2.65
DASH,2015-12-26,2.77
DASH,2015-12-25,2.83
DASH,2015-12-24,2.77
DASH,2015-12-23,2.53
DASH,2015-12-22,2.55
DASH,2015-12-21,2.47
DASH,2015-12-20,2.49
DASH,2015-12-19,2.61
DASH,2015-12-18,2.65
DASH,2015-12-17,2.61
DASH,2015-12-16,2.69
DASH,2015-12-15,2.68
DASH,2015-12-14,2.69
DASH,2015-12-13,2.73
DASH,2015-12-12,2.58
DASH,2015-12-11,2.69
DASH,2015-12-10,2.44
DASH,2015-12-09,2.51
DASH,2015-12-08,2.40
DASH,2015-12-07,2.33
DASH,2015-12-06,2.34
DASH,2015-12-05,2.32
DASH,2015-12-04,2.34
DASH,2015-12-03,2.34
DASH,2015-12-02,2.18
DASH,2015-12-01,2.08
DASH,2015-11-30,2.17
DASH,2015-11-29,2.15
DASH,2015-11-28,2.08
DASH,2015-11-27,2.16
DASH,2015-11-26,2.19
DASH,2015-11-25,2.15
DASH,2015-11-24,2.08
DASH,2015-11-23,2.14
DASH,2015-11-22,2.06
DASH,2015-11-21,2.20
DASH,2015-11-20,2.23
DASH,2015-11-19,2.21
DASH,2015-11-18,2.36
DASH,2015-11-17,2.26
DASH,2015-11-16,2.31
DASH,2015-11-15,2.31
DASH,2015-11-14,2.36
DASH,2015-11-13,2.53
DASH,2015-11-12,2.54
DASH,2015-11-11,2.29
DASH,2015-11-10,2.42
DASH,2015-11-09,2.53
DASH,2015-11-08,2.53
DASH,2015-11-07,2.71
DASH,2015-11-06,2.70
DASH,2015-11-05,2.53
DASH,2015-11-04,2.61
DASH,2015-11-03,2.69
DASH,2015-11-02,2.61
DASH,2015-11-01,2.66
DASH,2015-10-31,2.31
DASH,2015-10-30,2.54
DASH,2015-10-29,2.39
DASH,2015-10-28,2.14
DASH,2015-10-27,2.10
DASH,2015-10-26,2.24
DASH,2015-10-25,2.17
DASH,2015-10-24,2.24
DASH,2015-10-23,2.33
DASH,2015-10-22,2.41
DASH,2015-10-21,2.28
DASH,2015-10-20,2.41
DASH,2015-10-19,2.34
DASH,2015-10-18,2.37
DASH,2015-10-17,2.43
DASH,2015-10-16,2.34
DASH,2015-10-15,2.25
DASH,2015-10-14,2.32
DASH,2015-10-13,2.35
DASH,2015-10-12,2.34
DASH,2015-10-11,2.39
DASH,2015-10-10,2.43
DASH,2015-10-09,2.36
DASH,2015-10-08,2.38
DASH,2015-10-07,2.40
DASH,2015-10-06,2.39
DASH,2015-10-05,2.34
DASH,2015-10-04,2.17
DASH,2015-10-03,2.17
DASH,2015-10-02,2.22
DASH,2015-10-01,2.29
DASH,2015-09-30,2.34
DASH,2015-09-29,2.34
DASH,2015-09-28,2.38
DASH,2015-09-27,2.36
DASH,2015-09-26,2.33
DASH,2015-09-25,2.45
DASH,2015-09-24,2.44
DASH,2015-09-23,2.43
DASH,2015-09-22,2.46
DASH,2015-09-21,2.35
DASH,2015-09-20,2.39
DASH,2015-09-19,2.36
DASH,2015-09-18,2.46
DASH,2015-09-17,2.37
DASH,2015-09-16,2.37
DASH,2015-09-15,2.32
DASH,2015-09-14,2.31
DASH,2015-09-13,2.34
DASH,2015-09-12,2.43
DASH,2015-09-11,2.38
DASH,2015-09-10,2.38
DASH,2015-09-09,2.44
DASH,2015-09-08,2.33
DASH,2015-09-07,2.38
DASH,2015-09-06,2.49
DASH,2015-09-05,2.51
DASH,2015-09-04,2.45
DASH,2015-09-03,2.47
DASH,2015-09-02,2.51
DASH,2015-09-01,2.54
DASH,2015-08-31,2.58
DASH,2015-08-30,2.56
DASH,2015-08-29,2.60
DASH,2015-08-28,2.60
DASH,2015-08-27,2.56
DASH,2015-08-26,2.61
DASH,2015-08-25,2.53
DASH,2015-08-24,2.38
DASH,2015-08-23,2.64
DASH,2015-08-22,2.68
DASH,2015-08-21,2.76
DASH,2015-08-20,2.78
DASH,2015-08-19,2.64
DASH,2015-08-18,2.67
DASH,2015-08-17,2.91
DASH,2015-08-16,2.94
DASH,2015-08-15,2.98
DASH,2015-08-14,3.03
DASH,2015-08-13,3.06
DASH,2015-08-12,3.06
DASH,2015-08-11,3.16
DASH,2015-08-10,3.08
DASH,2015-08-09,3.11
DASH,2015-08-08,3.08
DASH,2015-08-07,3.26
DASH,2015-08-06,3.52
DASH,2015-08-05,3.58
DASH,2015-08-04,3.64
DASH,2015-08-03,3.61
DASH,2015-08-02,3.62
DASH,2015-08-01,3.61
DASH,2015-07-31,3.68
DASH,2015-07-30,3.64
DASH,2015-07-29,3.64
DASH,2015-07-28,3.69
DASH,2015-07-27,3.76
DASH,2015-07-26,3.78
DASH,2015-07-25,3.75
DASH,2015-07-24,3.69
DASH,2015-07-23,3.58
DASH,2015-07-22,3.63
DASH,2015-07-21,3.60
DASH,2015-07-20,3.69
DASH,2015-07-19,3.62
DASH,2015-07-18,3.71
DASH,2015-07-17,3.76
DASH,2015-07-16,3.53
DASH,2015-07-15,3.66
DASH,2015-07-14,3.72
DASH,2015-07-13,3.74
DASH,2015-07-12,4.10
DASH,2015-07-11,3.84
DASH,2015-07-10,4.05
DASH,2015-07-09,3.11
DASH,2015-07-08,2.98
DASH,2015-07-07,2.97
DASH,2015-07-06,3.09
DASH,2015-07-05,3.09
DASH,2015-07-04,3.09
DASH,2015-07-03,2.96
DASH,2015-07-02,2.91
DASH,2015-07-01,2.82
DASH,2015-06-30,2.86
DASH,2015-06-29,2.79
DASH,2015-06-28,2.73
DASH,2015-06-27,2.79
DASH,2015-06-26,2.82
DASH,2015-06-25,2.83
DASH,2015-06-24,2.81
DASH,2015-06-23,2.85
DASH,2015-06-22,2.89
DASH,2015-06-21,2.84
DASH,2015-06-20,2.87
DASH,2015-06-19,2.90
DASH,2015-06-18,2.96
DASH,2015-06-17,3.00
DASH,2015-06-16,2.99
DASH,2015-06-15,2.74
DASH,2015-06-14,2.81
DASH,2015-06-13,2.80
DASH,2015-06-12,2.80
DASH,2015-06-11,2.78
DASH,2015-06-10,2.70
DASH,2015-06-09,2.77
DASH,2015-06-08,2.83
DASH,2015-06-07,2.81
DASH,2015-06-06,2.82
DASH,2015-06-05,2.82
DASH,2015-06-04,2.80
DASH,2015-06-03,2.75
DASH,2015-06-02,2.80
DASH,2015-06-01,2.65
DASH,2015-05-31,2.76
DASH,2015-05-30,2.71
DASH,2015-05-29,2.82
DASH,2015-05-28,2.74
DASH,2015-05-27,2.63
DASH,2015-05-26,2.67
DASH,2015-05-25,2.82
DASH,2015-05-24,2.90
DASH,2015-05-23,2.87
DASH,2015-05-22,2.91
DASH,2015-05-21,2.84
DASH,2015-05-20,2.88
DASH,2015-05-19,2.89
DASH,2015-05-18,2.86
DASH,2015-05-17,2.93
DASH,2015-05-16,3.00
DASH,2015-05-15,2.87
DASH,2015-05-14,2.84
DASH,2015-05-13,2.69
DASH,2015-05-12,2.71
DASH,2015-05-11,2.76
DASH,2015-05-10,2.68
DASH,2015-05-09,2.76
DASH,2015-05-08,2.76
DASH,2015-05-07,2.81
DASH,2015-05-06,2.82
DASH,2015-05-05,2.85
DASH,2015-05-04,2.88
DASH,2015-05-03,2.70
DASH,2015-05-02,2.75
DASH,2015-05-01,2.74
DASH,2015-04-30,2.97
DASH,2015-04-29,2.97
DASH,2015-04-28,3.04
DASH,2015-04-27,2.99
DASH,2015-04-26,3.05
DASH,2015-04-25,3.10
DASH,2015-04-24,3.18
DASH,2015-04-23,3.63
DASH,2015-04-22,3.25
DASH,2015-04-21,2.89
DASH,2015-04-20,2.65
DASH,2015-04-19,2.80
DASH,2015-04-18,2.93
DASH,2015-04-17,2.83
DASH,2015-04-16,3.01
DASH,2015-04-15,3.02
DASH,2015-04-14,3.10
DASH,2015-04-13,3.21
DASH,2015-04-12,3.30
DASH,2015-04-11,3.33
DASH,2015-04-10,3.23
DASH,2015-04-09,3.42
DASH,2015-04-08,3.68
DASH,2015-04-07,3.78
DASH,2015-04-06,4.09
DASH,2015-04-05,4.17
DASH,2015-04-04,4.13
DASH,2015-04-03,4.36
DASH,2015-04-02,4.54
DASH,2015-04-01,3.83
DASH,2015-03-31,4.02
DASH,2015-03-30,4.34
DASH,2015-03-29,4.60
DASH,2015-03-28,5.04
DASH,2015-03-27,4.76
DASH,2015-03-26,4.99
DASH,2015-03-25,5.28
DASH,2015-03-24,5.07
DASH,2015-03-23,4.98
DASH,2015-03-22,4.61
DASH,2015-03-21,4.63
DASH,2015-03-20,3.70
DASH,2015-03-19,3.37
DASH,2015-03-18,3.09
DASH,2015-03-17,3.27
DASH,2015-03-16,3.30
DASH,2015-03-15,3.12
DASH,2015-03-14,2.93
DASH,2015-03-13,2.91
DASH,2015-03-12,3.07
DASH,2015-03-11,3.13
DASH,2015-03-10,3.03
DASH,2015-03-09,3.54
DASH,2015-03-08,3.39
DASH,2015-03-07,3.43
DASH,2015-03-06,3.33
DASH,2015-03-05,3.41
DASH,2015-03-04,3.50
DASH,2015-03-03,3.47
DASH,2015-03-02,3.62
DASH,2015-03-01,3.33
DASH,2015-02-28,3.24
DASH,2015-02-27,3.04
DASH,2015-02-26,2.73
DASH,2015-02-25,2.77
DASH,2015-02-24,2.94
DASH,2015-02-23,2.52
DASH,2015-02-22,2.53
DASH,2015-02-21,2.78
DASH,2015-02-20,2.74
DASH,2015-02-19,2.83
DASH,2015-02-18,2.84
DASH,2015-02-17,2.63
DASH,2015-02-16,2.75
DASH,2015-02-15,2.76
DASH,2015-02-14,2.88
DASH,2015-02-13,2.92
DASH,2015-02-12,2.81
DASH,2015-02-11,3.23
DASH,2015-02-10,2.49
DASH,2015-02-09,2.17
DASH,2015-02-08,1.84
DASH,2015-02-07,1.86
DASH,2015-02-06,1.79
DASH,2015-02-05,1.77
DASH,2015-02-04,1.83
DASH,2015-02-03,1.79
DASH,2015-02-02,1.93
DASH,2015-02-01,1.88
DASH,2015-01-31,1.61
DASH,2015-01-30,1.64
DASH,2015-01-29,1.64
DASH,2015-01-28,1.65
DASH,2015-01-27,1.82
DASH,2015-01-26,1.88
DASH,2015-01-25,1.81
DASH,2015-01-24,1.74
DASH,2015-01-23,1.59
DASH,2015-01-22,1.63
DASH,2015-01-21,1.60
DASH,2015-01-20,1.43
DASH,2015-01-19,1.37
DASH,2015-01-18,1.31
DASH,2015-01-17,1.22
DASH,2015-01-16,1.28
DASH,2015-01-15,1.29
DASH,2015-01-14,1.08
DASH,2015-01-13,1.35
DASH,2015-01-12,1.66
DASH,2015-01-11,1.64
DASH,2015-01-10,1.66
DASH,2015-01-09,1.71
DASH,2015-01-08,1.72
DASH,2015-01-07,1.72
DASH,2015-01-06,1.72
DASH,2015-01-05,1.67
DASH,2015-01-04,1.63
DASH,2015-01-03,1.72
DASH,2015-01-02,1.94
DASH,2015-01-01,1.94
DASH,2014-12-31,1.97
DASH,2014-12-30,1.89
DASH,2014-12-29,1.91
DASH,2014-12-28,1.95
DASH,2014-12-27,1.95
DASH,2014-12-26,2.03
DASH,2014-12-25,1.80
DASH,2014-12-24,1.93
DASH,2014-12-23,1.92
DASH,2014-12-22,1.91
DASH,2014-12-21,1.91
DASH,2014-12-20,1.98
DASH,2014-12-19,1.89
DASH,2014-12-18,1.81
DASH,2014-12-17,1.94
DASH,2014-12-16,1.98
DASH,2014-12-15,2.13
DASH,2014-12-14,2.24
DASH,2014-12-13,2.24
DASH,2014-12-12,2.27
DASH,2014-12-11,2.29
DASH,2014-12-10,2.24
DASH,2014-12-09,2.26
DASH,2014-12-08,2.30
DASH,2014-12-07,2.37
DASH,2014-12-06,2.35
DASH,2014-12-05,2.37
DASH,2014-12-04,2.33
DASH,2014-12-03,2.43
DASH,2014-12-02,2.43
DASH,2014-12-01,2.37
DASH,2014-11-30,2.39
DASH,2014-11-29,2.37
DASH,2014-11-28,2.38
DASH,2014-11-27,2.32
DASH,2014-11-26,2.36
DASH,2014-11-25,2.37
DASH,2014-11-24,2.32
DASH,2014-11-23,2.31
DASH,2014-11-22,2.26
DASH,2014-11-21,2.22
DASH,2014-11-20,2.26
DASH,2014-11-19,2.38
DASH,2014-11-18,2.36
DASH,2014-11-17,2.33
DASH,2014-11-16,2.74
DASH,2014-11-15,2.49
DASH,2014-11-14,2.41
DASH,2014-11-13,2.58
DASH,2014-11-12,2.64
DASH,2014-11-11,2.43
DASH,2014-11-10,2.53
DASH,2014-11-09,2.99
DASH,2014-11-08,2.73
DASH,2014-11-07,2.13
DASH,2014-11-06,1.99
DASH,2014-11-05,1.75
DASH,2014-11-04,1.65
DASH,2014-11-03,1.63
DASH,2014-11-02,1.66
DASH,2014-11-01,1.67
DASH,2014-10-31,1.79
DASH,2014-10-30,1.79
DASH,2014-10-29,1.61
DASH,2014-10-28,1.90
DASH,2014-10-27,1.91
DASH,2014-10-26,1.93
DASH,2014-10-25,1.92
DASH,2014-10-24,2.04
DASH,2014-10-23,2.11
DASH,2014-10-22,2.07
DASH,2014-10-21,2.08
DASH,2014-10-20,2.11
DASH,2014-10-19,2.27
DASH,2014-10-18,2.29
DASH,2014-10-17,2.27
DASH,2014-10-16,2.18
DASH,2014-10-15,2.07
DASH,2014-10-14,2.06
DASH,2014-10-13,2.57
DASH,2014-10-12,2.14
DASH,2014-10-11,2.17
DASH,2014-10-10,2.24
DASH,2014-10-09,2.40
DASH,2014-10-08,2.34
DASH,2014-10-07,2.13
DASH,2014-10-06,2.25
DASH,2014-10-05,2.25
DASH,2014-10-04,2.24
DASH,2014-10-03,2.40
DASH,2014-10-02,2.44
DASH,2014-10-01,2.46
DASH,2014-09-30,2.70
DASH,2014-09-29,2.85
DASH,2014-09-28,2.90
DASH,2014-09-27,2.84
DASH,2014-09-26,2.89
DASH,2014-09-25,3.00
DASH,2014-09-24,3.34
DASH,2014-09-23,3.40
DASH,2014-09-22,3.36
DASH,2014-09-21,2.97
DASH,2014-09-20,3.18
DASH,2014-09-19,3.43
DASH,2014-09-18,3.87
DASH,2014-09-17,3.75
DASH,2014-09-16,3.33
DASH,2014-09-15,3.07
DASH,2014-09-14,2.80
DASH,2014-09-13,2.87
DASH,2014-09-12,2.85
DASH,2014-09-11,2.80
DASH,2014-09-10,2.82
DASH,2014-09-09,2.91
DASH,2014-09-08,2.78
DASH,2014-09-07,2.90
DASH,2014-09-06,2.98
DASH,2014-09-05,2.84
DASH,2014-09-04,3.08
DASH,2014-09-03,2.64
DASH,2014-09-02,2.32
DASH,2014-09-01,2.27
DASH,2014-08-31,2.41
DASH,2014-08-30,2.43
DASH,2014-08-29,2.55
DASH,2014-08-28,2.37
DASH,2014-08-27,2.29
DASH,2014-08-26,2.72
DASH,2014-08-25,2.68
DASH,2014-08-24,3.09
DASH,2014-08-23,2.99
DASH,2014-08-22,3.17
DASH,2014-08-21,3.38
DASH,2014-08-20,3.81
DASH,2014-08-19,3.32
DASH,2014-08-18,1.54
DASH,2014-08-17,2.36
DASH,2014-08-16,2.92
DASH,2014-08-15,3.64
DASH,2014-08-14,4.06
DASH,2014-08-13,4.86
DASH,2014-08-12,5.02
DASH,2014-08-11,5.08
DASH,2014-08-10,5.72
DASH,2014-08-09,5.59
DASH,2014-08-08,5.99
DASH,2014-08-07,5.65
DASH,2014-08-06,5.77
DASH,2014-08-05,5.41
DASH,2014-08-04,5.31
DASH,2014-08-03,5.80
DASH,2014-08-02,5.71
DASH,2014-08-01,5.64
DASH,2014-07-31,5.57
DASH,2014-07-30,4.45
DASH,2014-07-29,4.79
DASH,2014-07-28,5.17
DASH,2014-07-27,5.83
DASH,2014-07-26,5.97
DASH,2014-07-25,6.07
DASH,2014-07-24,6.18
DASH,2014-07-23,6.37
DASH,2014-07-22,6.41
DASH,2014-07-21,6.77
DASH,2014-07-20,7.11
DASH,2014-07-19,7.06
DASH,2014-07-18,7.21
DASH,2014-07-17,7.44
DASH,2014-07-16,6.35
DASH,2014-07-15,6.30
DASH,2014-07-14,6.20
DASH,2014-07-13,6.35
DASH,2014-07-12,6.54
DASH,2014-07-11,6.52
DASH,2014-07-10,6.79
DASH,2014-07-09,7.10
DASH,2014-07-08,7.17
DASH,2014-07-07,6.53
DASH,2014-07-06,6.66
DASH,2014-07-05,7.12
DASH,2014-07-04,7.56
DASH,2014-07-03,7.82
DASH,2014-07-02,6.99
DASH,2014-07-01,7.90
DASH,2014-06-30,8.93
DASH,2014-06-29,9.23
DASH,2014-06-28,9.53
DASH,2014-06-27,10.09
DASH,2014-06-26,10.00
DASH,2014-06-25,8.99
DASH,2014-06-24,9.44
DASH,2014-06-23,9.80
DASH,2014-06-22,9.46
DASH,2014-06-21,9.29
DASH,2014-06-20,10.34
DASH,2014-06-19,10.97
DASH,2014-06-18,10.22
DASH,2014-06-17,10.21
DASH,2014-06-16,10.13
DASH,2014-06-15,10.35
DASH,2014-06-14,10.24
DASH,2014-06-13,10.64
DASH,2014-06-12,10.18
DASH,2014-06-11,10.27
DASH,2014-06-10,11.65
DASH,2014-06-09,9.54
DASH,2014-06-08,9.50
DASH,2014-06-07,10.38
DASH,2014-06-06,11.77
DASH,2014-06-05,10.61
DASH,2014-06-04,12.50
DASH,2014-06-03,13.90
DASH,2014-06-02,14.48
DASH,2014-06-01,12.93
DASH,2014-05-31,11.33
DASH,2014-05-30,11.05
DASH,2014-05-29,9.38
DASH,2014-05-28,7.21
DASH,2014-05-27,10.57
DASH,2014-05-26,11.29
DASH,2014-05-25,15.13
DASH,2014-05-24,12.10
DASH,2014-05-23,13.49
DASH,2014-05-22,11.23
DASH,2014-05-21,7.99
DASH,2014-05-20,6.88
DASH,2014-05-19,6.94
DASH,2014-05-18,6.38
DASH,2014-05-17,4.74
DASH,2014-05-16,5.92
DASH,2014-05-15,5.76
DASH,2014-05-14,4.01
DASH,2014-05-13,2.77
DASH,2014-05-12,2.47
DASH,2014-05-11,2.57
DASH,2014-05-10,2.57
DASH,2014-05-09,2.23
DASH,2014-05-08,1.65
DASH,2014-05-07,1.63
DASH,2014-05-06,1.61
DASH,2014-05-05,1.67
DASH,2014-05-04,1.55
DASH,2014-05-03,1.20
DASH,2014-05-02,1.35
DASH,2014-05-01,1.52
DASH,2014-04-30,1.54
DASH,2014-04-29,1.64
DASH,2014-04-28,1.67
DASH,2014-04-27,1.71
DASH,2014-04-26,1.72
DASH,2014-04-25,1.69
DASH,2014-04-24,1.06
DASH,2014-04-23,0.87
DASH,2014-04-22,0.72
DASH,2014-04-21,0.71
DASH,2014-04-20,0.72
DASH,2014-04-19,0.74
DASH,2014-04-18,0.79
DASH,2014-04-17,0.62
DASH,2014-04-16,0.66
DASH,2014-04-15,0.65
DASH,2014-04-14,0.58
DASH,2014-04-13,0.54
DASH,2014-04-12,0.57
DASH,2014-04-11,0.55
DASH,2014-04-10,0.46
DASH,2014-04-09,0.59
DASH,2014-04-08,0.60
DASH,2014-04-07,0.60
DASH,2014-04-06,0.64
DASH,2014-04-05,0.70
DASH,2014-04-04,0.65
DASH,2014-04-03,0.64
DASH,2014-04-02,0.62
DASH,2014-04-01,0.72
DASH,2014-03-31,0.64
DASH,2014-03-30,0.66
DASH,2014-03-29,0.70
DASH,2014-03-28,0.70
DASH,2014-03-27,0.68
DASH,2014-03-26,0.86
DASH,2014-03-25,0.82
DASH,2014-03-24,0.87
DASH,2014-03-23,0.72
DASH,2014-03-22,0.71
DASH,2014-03-21,0.70
DASH,2014-03-20,0.73
DASH,2014-03-19,0.74
DASH,2014-03-18,0.75
DASH,2014-03-17,0.78
DASH,2014-03-16,0.78
DASH,2014-03-15,0.79
DASH,2014-03-14,0.81
DASH,2014-03-13,0.83
DASH,2014-03-12,0.87
DASH,2014-03-11,0.89
DASH,2014-03-10,0.81
DASH,2014-03-09,0.87
DASH,2014-03-08,0.91
DASH,2014-03-07,0.88
DASH,2014-03-06,1.05
DASH,2014-03-05,1.03
DASH,2014-03-04,0.99
DASH,2014-03-03,1.21
DASH,2014-03-02,1.03
DASH,2014-03-01,0.94
DASH,2014-02-28,0.55
DASH,2014-02-27,0.62
DASH,2014-02-26,0.62
DASH,2014-02-25,0.53
DASH,2014-02-24,0.84
DASH,2014-02-23,1.15
DASH,2014-02-22,1.24
DASH,2014-02-21,1.13
DASH,2014-02-20,1.06
DASH,2014-02-19,0.94
DASH,2014-02-18,1.04
DASH,2014-02-17,1.45
DASH,2014-02-16,0.41
DASH,2014-02-15,0.31
DASH,2014-02-14,0.37
ETH,2017-11-06,298.89
ETH,2017-11-05,296.26
ETH,2017-11-04,300.47
ETH,2017-11-03,305.71
ETH,2017-11-02,287.43
ETH,2017-11-01,291.69
ETH,2017-10-31,305.88
ETH,2017-10-30,307.75
ETH,2017-10-29,305.09
ETH,2017-10-28,296.30
ETH,2017-10-27,297.42
ETH,2017-10-26,296.53
ETH,2017-10-25,297.93
ETH,2017-10-24,298.33
ETH,2017-10-23,286.95
ETH,2017-10-22,295.45
ETH,2017-10-21,300.19
ETH,2017-10-20,304.01
ETH,2017-10-19,308.09
ETH,2017-10-18,314.32
ETH,2017-10-17,317.08
ETH,2017-10-16,333.38
ETH,2017-10-15,336.60
ETH,2017-10-14,339.63
ETH,2017-10-13,338.76
ETH,2017-10-12,304.14
ETH,2017-10-11,303.46
ETH,2017-10-10,299.87
ETH,2017-10-09,297.39
ETH,2017-10-08,308.61
ETH,2017-10-07,311.12
ETH,2017-10-06,308.59
ETH,2017-10-05,295.86
